state,location,wind,distance,rep,height
Wisconsin,Uncover 1 S,upwind,5,2,84
Wisconsin,Uncover 1 S,upwind,5,3,83
Wisconsin,Uncover 1 S,upwind,5.5,1,80
Wisconsin,Uncover 1 S,upwind,5.5,2,84
Wisconsin,Uncover 1 S,upwind,5.5,3,81
Wisconsin,Uncover 1 S,upwind,6,1,80
Wisconsin,Uncover 1 S,upwind,6,2,82
Wisconsin,Uncover 1 S,upwind,6,3,80
Wisconsin,Uncover 1 S,upwind,6.5,1,81
Wisconsin,Uncover 1 S,upwind,6.5,2,78
Wisconsin,Uncover 1 S,upwind,6.5,3,77
Wisconsin,Uncover 1 S,upwind,7,1,79
Wisconsin,Uncover 1 S,upwind,7,2,79
Wisconsin,Uncover 1 S,upwind,7,3,79
Wisconsin,Uncover 1 S,upwind,7.5,1,83
Wisconsin,Uncover 1 S,upwind,7.5,2,78
Wisconsin,Uncover 1 S,upwind,7.5,3,82
Wisconsin,Uncover 1 S,upwind,8,1,83
Wisconsin,Uncover 1 S,upwind,8,2,84
Wisconsin,Uncover 1 S,upwind,8,3,80
Wisconsin,Uncover 1 S,upwind,8.5,1,88
Wisconsin,Uncover 1 S,upwind,8.5,2,84
Wisconsin,Uncover 1 S,upwind,8.5,3,83
Wisconsin,Uncover 1 S,upwind,9,1,84
Wisconsin,Uncover 1 S,upwind,9,2,86
Wisconsin,Uncover 1 S,upwind,9,3,84
Wisconsin,Uncover 1 S,upwind,9.5,1,85
Wisconsin,Uncover 1 S,upwind,9.5,2,86
Wisconsin,Uncover 1 S,upwind,9.5,3,82
Wisconsin,Uncover 1 S,upwind,10,1,82
Wisconsin,Uncover 1 S,upwind,10,2,82
Wisconsin,Uncover 1 S,upwind,10,3,86
Wisconsin,Uncover 1 S,upwind,10.5,1,82
Wisconsin,Uncover 1 S,upwind,10.5,2,85
Wisconsin,Uncover 1 S,upwind,10.5,3,87
Wisconsin,Cover 2 N,downwind,0.5,1,75
Wisconsin,Cover 2 N,downwind,0.5,2,63
Wisconsin,Cover 2 N,downwind,0.5,3,62
Wisconsin,Cover 2 N,downwind,1,1,78
Wisconsin,Cover 2 N,downwind,1,2,70
Wisconsin,Cover 2 N,downwind,1,3,75
Wisconsin,Cover 2 N,downwind,1.5,1,82
Wisconsin,Cover 2 N,downwind,1.5,2,77
Wisconsin,Cover 2 N,downwind,1.5,3,80
Wisconsin,Cover 2 N,downwind,2,1,80
Wisconsin,Cover 2 N,downwind,2,2,79
Wisconsin,Cover 2 N,downwind,2,3,79
Wisconsin,Cover 2 N,downwind,2.5,1,80
Wisconsin,Cover 2 N,downwind,2.5,2,74
Wisconsin,Cover 2 N,downwind,2.5,3,76
Wisconsin,Cover 2 N,downwind,3,1,77
Wisconsin,Cover 2 N,downwind,3,2,75
Wisconsin,Cover 2 N,downwind,3,3,76
Wisconsin,Cover 2 N,downwind,3.5,1,83
Wisconsin,Cover 2 N,downwind,3.5,2,77
Wisconsin,Cover 2 N,downwind,3.5,3,78
Wisconsin,Cover 2 N,downwind,4,1,80
Wisconsin,Cover 2 N,downwind,4,2,80
Wisconsin,Cover 2 N,downwind,4,3,78
Wisconsin,Cover 2 N,downwind,4.5,1,78
Wisconsin,Cover 2 N,downwind,4.5,2,77
Wisconsin,Cover 2 N,downwind,4.5,3,80
Wisconsin,Cover 2 N,downwind,5,1,83
Wisconsin,Cover 2 N,downwind,5,2,77
Wisconsin,Cover 2 N,downwind,5,3,83
Wisconsin,Cover 2 N,downwind,5.5,1,82
Wisconsin,Cover 2 N,downwind,5.5,2,81
Wisconsin,Cover 2 N,downwind,5.5,3,78
Wisconsin,Cover 2 N,downwind,6,1,80
Wisconsin,Cover 2 N,downwind,6,2,79
Wisconsin,Cover 2 N,downwind,6,3,80
Wisconsin,Cover 2 N,downwind,6.5,1,73
Wisconsin,Cover 2 N,downwind,6.5,2,76
Wisconsin,Cover 2 N,downwind,6.5,3,76
Wisconsin,Cover 2 N,downwind,7,1,79
Wisconsin,Cover 2 N,downwind,7,2,77
Wisconsin,Cover 2 N,downwind,7,3,78
Wisconsin,Cover 2 N,downwind,7.5,1,83
Wisconsin,Cover 2 N,downwind,7.5,2,84
Wisconsin,Cover 2 N,downwind,7.5,3,81
Wisconsin,Cover 2 N,downwind,8,1,83
Wisconsin,Cover 2 N,downwind,8,2,84
Wisconsin,Cover 2 N,downwind,8,3,82
Wisconsin,Cover 2 N,downwind,8.5,1,88
Wisconsin,Cover 2 N,downwind,8.5,2,84
Wisconsin,Cover 2 N,downwind,8.5,3,84
Wisconsin,Cover 2 N,downwind,9,1,87
Wisconsin,Cover 2 N,downwind,9,2,84
Wisconsin,Cover 2 N,downwind,9,3,84
Wisconsin,Cover 2 N,downwind,9.5,1,86
Wisconsin,Cover 2 N,downwind,9.5,2,84
Wisconsin,Cover 2 N,downwind,9.5,3,80
Wisconsin,Cover 2 N,downwind,10,1,88
Wisconsin,Cover 2 N,downwind,10,2,86
Wisconsin,Cover 2 N,downwind,10,3,84
Wisconsin,Cover 2 N,downwind,10.5,1,83
Wisconsin,Cover 2 N,downwind,10.5,2,83
Wisconsin,Uncover 2 N,downwind,10.5,3,82
Wisconsin,Uncover 2 N,downwind,0.5,1,
Wisconsin,Uncover 2 N,downwind,0.5,2,
Wisconsin,Uncover 2 N,downwind,0.5,3,
Wisconsin,Uncover 2 N,downwind,1,1,80
Wisconsin,Uncover 2 N,downwind,1,2,77
Wisconsin,Uncover 2 N,downwind,1,3,78
Wisconsin,Uncover 2 N,downwind,1.5,1,82
Wisconsin,Uncover 2 N,downwind,1.5,2,78
Wisconsin,Uncover 2 N,downwind,1.5,3,78
Wisconsin,Uncover 2 N,downwind,2,1,82
Wisconsin,Uncover 2 N,downwind,2,2,81
Wisconsin,Uncover 2 N,downwind,2,3,82
Wisconsin,Uncover 2 N,downwind,2.5,1,82
Wisconsin,Uncover 2 N,downwind,2.5,2,80
Wisconsin,Uncover 2 N,downwind,2.5,3,83
Wisconsin,Uncover 2 N,downwind,3,1,84
Wisconsin,Uncover 2 N,downwind,3,2,78
Wisconsin,Uncover 2 N,downwind,3,3,80
Wisconsin,Uncover 2 N,downwind,3.5,1,78
Wisconsin,Uncover 2 N,downwind,3.5,2,82
Wisconsin,Uncover 2 N,downwind,3.5,3,76
Wisconsin,Uncover 2 N,downwind,4,1,82
Wisconsin,Uncover 2 N,downwind,4,2,80
Wisconsin,Uncover 2 N,downwind,4,3,77
Wisconsin,Uncover 2 N,downwind,4.5,1,85
Wisconsin,Uncover 2 N,downwind,4.5,2,84
Wisconsin,Uncover 2 N,downwind,4.5,3,82
Wisconsin,Uncover 2 N,downwind,5,1,83
Wisconsin,Uncover 2 N,downwind,5,2,84
Wisconsin,Uncover 2 N,downwind,5,3,83
Wisconsin,Uncover 2 N,downwind,5.5,1,80
Wisconsin,Uncover 2 N,downwind,5.5,2,84
Wisconsin,Uncover 2 N,downwind,5.5,3,81
Wisconsin,Uncover 2 N,downwind,6,1,80
Wisconsin,Uncover 2 N,downwind,6,2,82
Wisconsin,Uncover 2 N,downwind,6,3,80
Wisconsin,Uncover 2 N,downwind,6.5,1,81
Wisconsin,Uncover 2 N,downwind,6.5,2,78
Wisconsin,Uncover 2 N,downwind,6.5,3,77
Wisconsin,Uncover 2 N,downwind,7,1,79
Wisconsin,Uncover 2 N,downwind,7,2,79
Wisconsin,Uncover 2 N,downwind,7,3,79
Wisconsin,Uncover 2 N,downwind,7.5,1,83
Wisconsin,Uncover 2 N,downwind,7.5,2,78
Wisconsin,Uncover 2 N,downwind,7.5,3,82
Wisconsin,Uncover 2 N,downwind,8,1,83
Wisconsin,Uncover 2 N,downwind,8,2,84
Wisconsin,Uncover 2 N,downwind,8,3,80
Wisconsin,Uncover 2 N,downwind,8.5,1,88
Wisconsin,Uncover 2 N,downwind,8.5,2,84
Wisconsin,Uncover 2 N,downwind,8.5,3,83
Wisconsin,Uncover 2 N,downwind,9,1,84
Wisconsin,Uncover 2 N,downwind,9,2,86
Wisconsin,Uncover 2 N,downwind,9,3,84
Wisconsin,Uncover 2 N,downwind,9.5,1,85
Wisconsin,Uncover 2 N,downwind,9.5,2,86
Wisconsin,Uncover 2 N,downwind,9.5,3,82
Wisconsin,Uncover 2 N,downwind,10,1,82
Wisconsin,Uncover 2 N,downwind,10,2,82
Wisconsin,Uncover 2 N,downwind,10,3,86
Wisconsin,Uncover 2 N,downwind,10.5,1,82
Wisconsin,Uncover 2 N,downwind,10.5,2,85
Wisconsin,Uncover 2 N,downwind,10.5,3,87
Wisconsin,Cover 3 N,downwind,0.5,1,82
Wisconsin,Cover 3 N,downwind,0.5,2,84
Wisconsin,Cover 3 N,downwind,0.5,3,82
Wisconsin,Cover 3 N,downwind,1,1,85
Wisconsin,Cover 3 N,downwind,1,2,85
Wisconsin,Cover 3 N,downwind,1,3,86
Wisconsin,Cover 3 N,downwind,1.5,1,89
Wisconsin,Cover 3 N,downwind,1.5,2,87
Wisconsin,Cover 3 N,downwind,1.5,3,84
Wisconsin,Cover 3 N,downwind,2,1,85
Wisconsin,Cover 3 N,downwind,2,2,87
Wisconsin,Cover 3 N,downwind,2,3,84
Wisconsin,Cover 3 N,downwind,2.5,1,85
Wisconsin,Cover 3 N,downwind,2.5,2,86
Wisconsin,Cover 3 N,downwind,2.5,3,87
Wisconsin,Cover 3 N,downwind,3,1,83
Wisconsin,Cover 3 N,downwind,3,2,85
Wisconsin,Cover 3 N,downwind,3,3,83
Wisconsin,Cover 3 N,downwind,3.5,1,85
Wisconsin,Cover 3 N,downwind,3.5,2,86
Wisconsin,Cover 3 N,downwind,3.5,3,87
Wisconsin,Cover 3 N,downwind,4,1,86
Wisconsin,Cover 3 N,downwind,4,2,88
Wisconsin,Cover 3 N,downwind,4,3,85
Wisconsin,Cover 3 N,downwind,4.5,1,90
Wisconsin,Cover 3 N,downwind,4.5,2,93
Wisconsin,Cover 3 N,downwind,4.5,3,91
Wisconsin,Cover 3 N,downwind,5,1,85
Wisconsin,Cover 3 N,downwind,5,2,87
Wisconsin,Cover 3 N,downwind,5,3,89
Wisconsin,Cover 3 N,downwind,5.5,1,87
Wisconsin,Cover 3 N,downwind,5.5,2,80
Wisconsin,Cover 3 N,downwind,5.5,3,87
Wisconsin,Cover 3 N,downwind,6,1,83
Wisconsin,Cover 3 N,downwind,6,2,84
Wisconsin,Cover 3 N,downwind,6,3,84
Wisconsin,Cover 3 N,downwind,6.5,1,86
Wisconsin,Cover 3 N,downwind,6.5,2,87
Wisconsin,Cover 3 N,downwind,6.5,3,84
Wisconsin,Cover 3 N,downwind,7,1,84
Wisconsin,Cover 3 N,downwind,7,2,88
Wisconsin,Cover 3 N,downwind,7,3,85
Wisconsin,Cover 3 N,downwind,7.5,1,88
Wisconsin,Cover 3 N,downwind,7.5,2,89
Wisconsin,Cover 3 N,downwind,7.5,3,87
Wisconsin,Cover 3 N,downwind,8,1,90
Wisconsin,Cover 3 N,downwind,8,2,90
Wisconsin,Cover 3 N,downwind,8,3,90
Wisconsin,Cover 3 N,downwind,8.5,1,84
Wisconsin,Cover 3 N,downwind,8.5,2,90
Wisconsin,Cover 3 N,downwind,8.5,3,91
Wisconsin,Cover 3 N,downwind,9,1,87
Wisconsin,Cover 3 N,downwind,9,2,86
Wisconsin,Cover 3 N,downwind,9,3,88
Wisconsin,Cover 3 N,downwind,9.5,1,86
Wisconsin,Cover 3 N,downwind,9.5,2,86
Wisconsin,Cover 3 N,downwind,9.5,3,92
Wisconsin,Cover 3 N,downwind,10,1,90
Wisconsin,Cover 3 N,downwind,10,2,89
Wisconsin,Cover 3 N,downwind,10,3,89
Wisconsin,Cover 3 N,downwind,10.5,1,91
Wisconsin,Cover 3 N,downwind,10.5,2,90
Wisconsin,Uncover 3 N,downwind,10.5,3,91
Wisconsin,Uncover 3 N,downwind,0.5,1,
Wisconsin,Uncover 3 N,downwind,0.5,2,
Wisconsin,Uncover 3 N,downwind,0.5,3,
Wisconsin,Uncover 3 N,downwind,1,1,70
Wisconsin,Uncover 3 N,downwind,1,2,84
Wisconsin,Uncover 3 N,downwind,1,3,82
Wisconsin,Uncover 3 N,downwind,1.5,1,86
Wisconsin,Uncover 3 N,downwind,1.5,2,77
Wisconsin,Uncover 3 N,downwind,1.5,3,79
Wisconsin,Uncover 3 N,downwind,2,1,80
Wisconsin,Uncover 3 N,downwind,2,2,80
Wisconsin,Uncover 3 N,downwind,2,3,81
Wisconsin,Uncover 3 N,downwind,2.5,1,81
Wisconsin,Uncover 3 N,downwind,2.5,2,84
Wisconsin,Uncover 3 N,downwind,2.5,3,81
Wisconsin,Uncover 3 N,downwind,3,1,75
Wisconsin,Uncover 3 N,downwind,3,2,85
Wisconsin,Uncover 3 N,downwind,3,3,86
Wisconsin,Uncover 3 N,downwind,3.5,1,85
Wisconsin,Uncover 3 N,downwind,3.5,2,90
Wisconsin,Uncover 3 N,downwind,3.5,3,83
Wisconsin,Uncover 3 N,downwind,4,1,89
Wisconsin,Uncover 3 N,downwind,4,2,85
Wisconsin,Uncover 3 N,downwind,4,3,83
Wisconsin,Uncover 3 N,downwind,4.5,1,86
Wisconsin,Uncover 3 N,downwind,4.5,2,84
Wisconsin,Uncover 3 N,downwind,4.5,3,85
Wisconsin,Uncover 3 N,downwind,5,1,85
Wisconsin,Uncover 3 N,downwind,5,2,85
Wisconsin,Uncover 3 N,downwind,5,3,85
Wisconsin,Uncover 3 N,downwind,5.5,1,83
Wisconsin,Uncover 3 N,downwind,5.5,2,84
Wisconsin,Uncover 3 N,downwind,5.5,3,84
Wisconsin,Uncover 3 N,downwind,6,1,84
Wisconsin,Uncover 3 N,downwind,6,2,85
Wisconsin,Uncover 3 N,downwind,6,3,85
Wisconsin,Uncover 3 N,downwind,6.5,1,89
Wisconsin,Uncover 3 N,downwind,6.5,2,84
Wisconsin,Uncover 3 N,downwind,6.5,3,85
Wisconsin,Uncover 3 N,downwind,7,1,87
Wisconsin,Uncover 3 N,downwind,7,2,85
Wisconsin,Uncover 3 N,downwind,7,3,82
Wisconsin,Uncover 3 N,downwind,7.5,1,88
Wisconsin,Uncover 3 N,downwind,7.5,2,88
Wisconsin,Uncover 3 N,downwind,7.5,3,87
Wisconsin,Uncover 3 N,downwind,8,1,90
Wisconsin,Uncover 3 N,downwind,8,2,91
Wisconsin,Uncover 3 N,downwind,8,3,85
Wisconsin,Uncover 3 N,downwind,8.5,1,88
Wisconsin,Uncover 3 N,downwind,8.5,2,85
Wisconsin,Uncover 3 N,downwind,8.5,3,87
Wisconsin,Uncover 3 N,downwind,9,1,84
Wisconsin,Uncover 3 N,downwind,9,2,83
Wisconsin,Uncover 3 N,downwind,9,3,88
Wisconsin,Uncover 3 N,downwind,9.5,1,84
Wisconsin,Uncover 3 N,downwind,9.5,2,84
Wisconsin,Uncover 3 N,downwind,9.5,3,86
Wisconsin,Uncover 3 N,downwind,10,1,82
Wisconsin,Uncover 3 N,downwind,10,2,86
Wisconsin,Uncover 3 N,downwind,10,3,87
Wisconsin,Uncover 3 N,downwind,10.5,1,87
Wisconsin,Uncover 3 N,downwind,10.5,2,86
Wisconsin,Uncover 3 N,downwind,10.5,3,88
Wisconsin,Cover 4 N,downwind,0.5,1,85
Wisconsin,Cover 4 N,downwind,0.5,2,86
Wisconsin,Cover 4 N,downwind,0.5,3,86
Wisconsin,Cover 4 N,downwind,1,1,85
Wisconsin,Cover 4 N,downwind,1,2,88
Wisconsin,Cover 4 N,downwind,1,3,83
Wisconsin,Cover 4 N,downwind,1.5,1,83
Wisconsin,Cover 4 N,downwind,1.5,2,82
Wisconsin,Cover 4 N,downwind,1.5,3,82
Wisconsin,Cover 4 N,downwind,2,1,85
Wisconsin,Cover 4 N,downwind,2,2,81
Wisconsin,Cover 4 N,downwind,2,3,82
Wisconsin,Cover 4 N,downwind,2.5,1,88
Wisconsin,Cover 4 N,downwind,2.5,2,88
Wisconsin,Cover 4 N,downwind,2.5,3,85
Wisconsin,Cover 4 N,downwind,3,1,85
Wisconsin,Cover 4 N,downwind,3,2,83
Wisconsin,Cover 4 N,downwind,3,3,90
Wisconsin,Cover 4 N,downwind,3.5,1,86
Wisconsin,Cover 4 N,downwind,3.5,2,88
Wisconsin,Cover 4 N,downwind,3.5,3,85
Wisconsin,Cover 4 N,downwind,4,1,88
Wisconsin,Cover 4 N,downwind,4,2,86
Wisconsin,Cover 4 N,downwind,4,3,92
Wisconsin,Cover 4 N,downwind,4.5,1,81
Wisconsin,Cover 4 N,downwind,4.5,2,86
Wisconsin,Cover 4 N,downwind,4.5,3,85
Wisconsin,Cover 4 N,downwind,5,1,82
Wisconsin,Cover 4 N,downwind,5,2,85
Wisconsin,Cover 4 N,downwind,5,3,83
Wisconsin,Cover 4 N,downwind,5.5,1,86
Wisconsin,Cover 4 N,downwind,5.5,2,84
Wisconsin,Cover 4 N,downwind,5.5,3,85
Wisconsin,Cover 4 N,downwind,6,1,83
Wisconsin,Cover 4 N,downwind,6,2,82
Wisconsin,Cover 4 N,downwind,6,3,82
Wisconsin,Cover 4 N,downwind,6.5,1,87
Wisconsin,Cover 4 N,downwind,6.5,2,84
Wisconsin,Cover 4 N,downwind,6.5,3,84
Wisconsin,Cover 4 N,downwind,7,1,87
Wisconsin,Cover 4 N,downwind,7,2,88
Wisconsin,Cover 4 N,downwind,7,3,86
Wisconsin,Cover 4 N,downwind,7.5,1,89
Wisconsin,Cover 4 N,downwind,7.5,2,86
Wisconsin,Cover 4 N,downwind,7.5,3,80
Wisconsin,Cover 4 N,downwind,8,1,89
Wisconsin,Cover 4 N,downwind,8,2,82
Wisconsin,Cover 4 N,downwind,8,3,83
Wisconsin,Cover 4 N,downwind,8.5,1,89
Wisconsin,Cover 4 N,downwind,8.5,2,85
Wisconsin,Cover 4 N,downwind,8.5,3,86
Wisconsin,Cover 4 N,downwind,9,1,80
Wisconsin,Cover 4 N,downwind,9,2,84
Wisconsin,Cover 4 N,downwind,9,3,85
Wisconsin,Cover 4 N,downwind,9.5,1,82
Wisconsin,Cover 4 N,downwind,9.5,2,81
Wisconsin,Cover 4 N,downwind,9.5,3,81
Wisconsin,Cover 4 N,downwind,10,1,78
Wisconsin,Cover 4 N,downwind,10,2,84
Wisconsin,Cover 4 N,downwind,10,3,82
Wisconsin,Cover 4 N,downwind,10.5,1,84
Wisconsin,Cover 4 N,downwind,10.5,2,81
Wisconsin,Uncover 4 N,downwind,10.5,3,83
Wisconsin,Uncover 4 N,downwind,0.5,1,
Wisconsin,Uncover 4 N,downwind,0.5,2,
Wisconsin,Uncover 4 N,downwind,0.5,3,
Wisconsin,Uncover 4 N,downwind,1,1,86
Wisconsin,Uncover 4 N,downwind,1,2,81
Wisconsin,Uncover 4 N,downwind,1,3,85
Wisconsin,Uncover 4 N,downwind,1.5,1,84
Wisconsin,Uncover 4 N,downwind,1.5,2,82
Wisconsin,Uncover 4 N,downwind,1.5,3,84
Wisconsin,Uncover 4 N,downwind,2,1,88
Wisconsin,Uncover 4 N,downwind,2,2,84
Wisconsin,Uncover 4 N,downwind,2,3,84
Wisconsin,Uncover 4 N,downwind,2.5,1,85
Wisconsin,Uncover 4 N,downwind,2.5,2,86
Wisconsin,Uncover 4 N,downwind,2.5,3,87
Wisconsin,Uncover 4 N,downwind,3,1,89
Wisconsin,Uncover 4 N,downwind,3,2,87
Wisconsin,Uncover 4 N,downwind,3,3,84
Wisconsin,Uncover 4 N,downwind,3.5,1,84
Wisconsin,Uncover 4 N,downwind,3.5,2,85
Wisconsin,Uncover 4 N,downwind,3.5,3,85
Wisconsin,Uncover 4 N,downwind,4,1,86
Wisconsin,Uncover 4 N,downwind,4,2,85
Wisconsin,Uncover 4 N,downwind,4,3,90
Wisconsin,Uncover 4 N,downwind,4.5,1,94
Wisconsin,Uncover 4 N,downwind,4.5,2,92
Wisconsin,Uncover 4 N,downwind,4.5,3,87
Wisconsin,Uncover 4 N,downwind,5,1,89
Wisconsin,Uncover 4 N,downwind,5,2,88
Wisconsin,Uncover 4 N,downwind,5,3,86
Wisconsin,Uncover 4 N,downwind,5.5,1,87
Wisconsin,Uncover 4 N,downwind,5.5,2,84
Wisconsin,Uncover 4 N,downwind,5.5,3,85
Wisconsin,Uncover 4 N,downwind,6,1,85
Wisconsin,Uncover 4 N,downwind,6,2,87
Wisconsin,Uncover 4 N,downwind,6,3,88
Wisconsin,Uncover 4 N,downwind,6.5,1,89
Wisconsin,Uncover 4 N,downwind,6.5,2,88
Wisconsin,Uncover 4 N,downwind,6.5,3,84
Wisconsin,Uncover 4 N,downwind,7,1,90
Wisconsin,Uncover 4 N,downwind,7,2,88
Wisconsin,Uncover 4 N,downwind,7,3,90
Wisconsin,Uncover 4 N,downwind,7.5,1,88
Wisconsin,Uncover 4 N,downwind,7.5,2,87
Wisconsin,Uncover 4 N,downwind,7.5,3,87
Wisconsin,Uncover 4 N,downwind,8,1,88
Wisconsin,Uncover 4 N,downwind,8,2,87
Wisconsin,Uncover 4 N,downwind,8,3,90
Wisconsin,Uncover 4 N,downwind,8.5,1,93
Wisconsin,Uncover 4 N,downwind,8.5,2,91
Wisconsin,Uncover 4 N,downwind,8.5,3,88
Wisconsin,Uncover 4 N,downwind,9,1,89
Wisconsin,Uncover 4 N,downwind,9,2,89
Wisconsin,Uncover 4 N,downwind,9,3,90
Wisconsin,Uncover 4 N,downwind,9.5,1,87
Wisconsin,Uncover 4 N,downwind,9.5,2,92
Wisconsin,Uncover 4 N,downwind,9.5,3,83
Wisconsin,Uncover 4 N,downwind,10,1,90
Wisconsin,Uncover 4 N,downwind,10,2,88
Wisconsin,Uncover 4 N,downwind,10,3,86
Wisconsin,Uncover 4 N,downwind,10.5,1,88
Wisconsin,Uncover 4 N,downwind,10.5,2,92
Wisconsin,Uncover 4 N,downwind,10.5,3,89
